5.905529499053955,0.48783114552497864,0.48693048596382144
5.13918924331665,-0.7707287669181824,0.16163966313004494
4.332481861114502,-1.7152491807937622,0.11000040599703789
3.5497748851776123,-2.337291717529297,0.08100573420524597
2.680424690246582,-2.569880485534668,0.07629326201975345
1.967714786529541,-2.3741238117218018,0.06428044125437736
1.324994444847107,-1.8905900716781616,0.055761862084269524
0.8304347991943359,-1.331299901008606,0.0542926486954093
0.4410669207572937,-0.7591779828071594,0.053071626663208006
0.144569993019104,-0.26071932911872864,0.05249701716378331
0.0,0.0,0.05096996049582958
